3,S=C=Nc1ccccc1
951,Nc1cccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c1
952,CCN(Cc1ccccc1)c1ccc(C=O)cc1
953,O=C(O)c1ccc(N2CCCC2)c([N+](=O)[O-])c1
956,CC1(C)CC(=O)CC(=O)C1
957,COc1ccc(NC(=O)c2ccc(N)cc2)cc1
958,Nc1ccc(S(=O)(=O)NCc2ccco2)cc1
959,CCN(CC)S(=O)(=O)c1ccc(N)cc1
960,Nc1ccc(S(=O)(=O)Nc2cccc(Cl)c2)cc1
961,CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1
962,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1
963,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1
968,N#Cc1cccnc1
969,O=C1CCCCCCC1
971,O=C1C2CC3CC(C2)CC1C3
974,O=C(O)c1ccccc1
978,NS(=O)(=O)c1ccc([N+](=O)[O-])cc1
979,NC(=O)c1ccc(N)cc1
992,O=C(O)c1ccc(C(=O)O)nc1
994,CCOc1ccc2nc(S)[nH]c2c1
997,NNC(=O)c1cc(-c2ccccc2)nc2ccccc12
998,Nn1cnc2scc(-c3ccccc3)c2c1=O
999,Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1
1000,O=C(CC(=O)C(F)(F)F)c1cccs1
1003,CCOC(=O)c1ccc(N)cc1
1006,Oc1ccc(-c2ccccc2)cc1
1008,Cc1cc(Cl)ccc1OCCCC(=O)O
1011,Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1
1013,O=Cc1ccc(OC(F)F)cc1
1018,NCC1CCCCC1
1019,Cc1ccc(N)cc1N
1020,COc1cc(-c2ccc(N)c(OC)c2)ccc1N
1021,Nc1ccc([N+](=O)[O-])cc1N
1023,CC1(C)CC(N)CC(C)(C)N1
1027,Cc1ccc(N)c(Cl)c1
1028,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1
1032,Oc1ccc2ccccc2c1
1037,Cc1cc(C)c2nc(N)sc2c1
1039,COc1ccccc1NS(=O)(=O)c1cc(N)ccc1Cl
1040,O=C(O)c1ccccc1NS(=O)(=O)c1cccc([N+](=O)[O-])c1
1041,COc1ccc(NS(=O)(=O)c2cc(N)ccc2Cl)cc1
1042,COc1ccc(NS(=O)(=O)c2cc(C(=O)O)ccc2Cl)cc1
1043,O=C(O)c1ccccc1NS(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl
1044,Nc1ccc(Cl)c(S(=O)(=O)Nc2ccccc2Cl)c1
1049,Nc1ccc(-c2nc3ccccc3[nH]2)cc1
1076,Nc1c(Cl)cc(Cl)cc1Cl
1077,CC1=CC(=O)CC1
1083,CC(=O)Nc1ccc(C(=O)O)cc1
1086,O=C(O)CCc1ccccc1
1093,O=C(O)CCCc1c[nH]c2ccccc12
